touchpoint_id,lead_id,channel,interaction_type,timestamp
4046,627,Website Visit,Inbound,2025-01-10 03:16:29
4047,281,Phone Call,Inbound,2025-03-11 15:28:50
4048,857,Website Visit,Outbound,2025-04-10 19:25:19
4049,348,Demo Request,Outbound,2025-03-24 19:16:44
4050,207,Phone Call,Inbound,2025-04-17 23:30:55
4051,990,Demo Request,Outbound,2025-01-03 04:38:46
4052,196,Email,Outbound,2025-01-30 15:07:04
4053,407,Phone Call,Inbound,2024-11-14 15:18:35
4054,596,Website Visit,Inbound,2025-02-24 00:25:51
4055,959,Website Visit,Inbound,2025-01-23 12:46:20
4056,225,Phone Call,Inbound,2024-12-14 16:15:28
4057,759,Email,Outbound,2025-01-20 15:47:30
4058,734,Demo Request,Inbound,2025-02-09 13:41:21
4059,569,Website Visit,Outbound,2024-12-13 17:24:26
4060,176,Website Visit,Outbound,2025-01-03 10:23:41
4061,482,Website Visit,Outbound,2025-04-08 07:32:47
4062,145,Website Visit,Outbound,2025-01-24 13:46:40
4063,536,Email,Outbound,2025-03-12 12:07:52
4064,776,Ad Click,Inbound,2024-12-29 11:09:46
4065,267,Phone Call,Inbound,2024-12-30 04:48:23
4066,380,Phone Call,Outbound,2024-12-30 21:24:58
4067,119,Website Visit,Outbound,2025-04-07 00:08:04
4068,133,Demo Request,Inbound,2025-01-09 10:46:48
4069,583,Email,Outbound,2025-03-14 04:53:18
4070,106,Phone Call,Outbound,2024-12-16 19:58:40
4071,658,Website Visit,Inbound,2025-01-16 19:07:49
4072,491,Email,Inbound,2025-01-26 09:02:38
4073,179,Website Visit,Outbound,2025-01-17 09:42:31
4074,180,Demo Request,Outbound,2025-04-17 03:57:07
4075,168,Phone Call,Inbound,2024-12-11 04:36:51
4076,7,Email,Outbound,2025-04-16 14:17:45
4077,952,Ad Click,Outbound,2025-01-29 00:34:53
4078,97,Website Visit,Inbound,2025-02-18 08:38:24
4079,294,Demo Request,Inbound,2025-01-04 08:06:22
4080,129,Email,Inbound,2025-04-13 01:49:06
4081,989,Phone Call,Outbound,2024-11-10 04:54:18
4082,124,Website Visit,Inbound,2024-11-18 15:02:02
4083,174,Ad Click,Outbound,2024-12-29 05:15:29
4084,487,Email,Inbound,2025-03-06 01:44:46
4085,526,Ad Click,Inbound,2025-02-26 02:12:57
4086,1000,Phone Call,Outbound,2024-12-26 23:06:44
4087,78,Demo Request,Outbound,2025-02-14 06:44:27
4088,899,Phone Call,Inbound,2025-03-09 13:32:30
4089,177,Email,Outbound,2024-11-26 13:40:53
4090,679,Email,Inbound,2025-04-23 00:46:42
4091,325,Email,Outbound,2024-12-29 22:55:39
4092,422,Email,Outbound,2024-11-09 10:55:05
4093,253,Website Visit,Outbound,2025-03-26 20:17:42
4094,222,Ad Click,Outbound,2024-11-26 23:22:35
4095,65,Ad Click,Outbound,2024-12-20 23:41:10
4096,89,Website Visit,Inbound,2024-11-29 16:53:26
4097,891,Phone Call,Inbound,2025-01-06 04:48:52
4098,104,Phone Call,Inbound,2025-02-04 13:40:05
4099,275,Demo Request,Inbound,2025-04-06 06:08:02
4100,144,Ad Click,Inbound,2025-01-23 22:02:43
4101,497,Phone Call,Outbound,2024-12-09 00:02:26
4102,106,Phone Call,Inbound,2024-12-12 19:54:56
4103,83,Ad Click,Outbound,2024-12-15 20:18:54
4104,670,Ad Click,Outbound,2024-12-17 01:30:22
4105,739,Phone Call,Outbound,2025-02-06 22:07:04
4106,264,Email,Inbound,2024-10-31 07:00:30
4107,501,Website Visit,Outbound,2025-01-13 17:16:18
4108,624,Ad Click,Inbound,2025-01-16 22:10:55
4109,281,Website Visit,Inbound,2025-02-09 01:34:21
4110,295,Website Visit,Inbound,2025-04-03 12:24:26
4111,155,Website Visit,Inbound,2024-11-05 05:58:16
4112,587,Demo Request,Inbound,2025-01-19 17:16:43
4113,480,Website Visit,Inbound,2025-01-04 03:34:44
4114,861,Phone Call,Outbound,2025-02-14 02:04:02
4115,757,Phone Call,Inbound,2025-03-15 13:40:23
4116,237,Phone Call,Outbound,2025-02-10 12:29:44
4117,392,Demo Request,Inbound,2024-12-07 22:42:20
4118,575,Ad Click,Inbound,2024-10-28 21:35:50
4119,614,Website Visit,Inbound,2025-01-26 17:16:56
4120,440,Phone Call,Inbound,2024-12-18 03:43:06
4121,103,Email,Outbound,2024-12-20 08:24:16
4122,311,Phone Call,Outbound,2025-03-13 13:43:21
4123,123,Ad Click,Outbound,2025-03-29 09:42:09
4124,394,Website Visit,Outbound,2024-11-03 21:00:23
4125,470,Phone Call,Inbound,2025-03-21 02:03:35
4126,592,Demo Request,Outbound,2025-01-25 22:55:46
4127,804,Email,Outbound,2025-02-08 22:07:23
4128,513,Demo Request,Inbound,2024-11-09 23:15:48
4129,600,Ad Click,Outbound,2025-02-07 08:41:25
4130,779,Ad Click,Outbound,2025-04-13 13:27:18
4131,428,Phone Call,Outbound,2025-01-12 20:31:41
4132,977,Website Visit,Inbound,2024-11-10 10:10:30
4133,614,Website Visit,Outbound,2025-03-03 00:34:23
4134,22,Ad Click,Outbound,2024-12-23 23:18:44
4135,993,Phone Call,Outbound,2025-01-14 17:28:06
4136,539,Demo Request,Outbound,2025-01-21 21:52:58
4137,727,Email,Inbound,2025-01-23 08:52:39
4138,824,Ad Click,Outbound,2025-03-01 12:15:24
4139,594,Email,Outbound,2025-02-02 18:54:26
4140,722,Demo Request,Outbound,2025-04-06 08:12:12
4141,500,Ad Click,Inbound,2024-11-06 20:27:00
4142,406,Ad Click,Inbound,2024-12-10 01:16:15
4143,996,Email,Inbound,2025-04-13 12:57:33
4144,834,Ad Click,Outbound,2025-02-15 05:10:29
4145,956,Website Visit,Inbound,2024-12-21 15:59:55
4146,994,Ad Click,Inbound,2024-11-02 15:51:42
4147,88,Ad Click,Outbound,2024-12-31 03:41:19
4148,632,Ad Click,Inbound,2025-03-17 20:33:03
4149,716,Ad Click,Outbound,2025-03-26 09:17:14
4150,642,Demo Request,Outbound,2025-04-15 22:16:47
4151,336,Phone Call,Inbound,2024-12-15 04:09:34
4152,303,Demo Request,Inbound,2024-10-30 22:20:42
4153,755,Demo Request,Inbound,2024-11-08 08:12:08
4154,835,Demo Request,Outbound,2025-03-22 13:27:14
4155,69,Email,Inbound,2024-11-03 14:15:24
4156,505,Ad Click,Outbound,2024-11-10 11:35:52
4157,350,Email,Inbound,2024-12-02 09:46:33
4158,964,Website Visit,Outbound,2024-12-30 03:32:45
4159,962,Email,Outbound,2025-01-07 00:36:04
4160,5,Ad Click,Outbound,2025-02-01 07:42:22
4161,725,Ad Click,Inbound,2025-04-18 23:27:25
4162,10,Email,Outbound,2025-01-02 08:59:24
4163,212,Ad Click,Outbound,2024-11-28 06:51:23
4164,791,Email,Inbound,2024-11-06 02:52:47
4165,206,Ad Click,Inbound,2025-02-20 14:36:02
4166,14,Website Visit,Inbound,2025-03-05 22:06:49
4167,276,Phone Call,Outbound,2024-12-19 02:32:32
4168,982,Phone Call,Outbound,2025-02-01 23:48:01
4169,695,Website Visit,Inbound,2025-01-17 04:12:12
4170,298,Ad Click,Inbound,2025-04-19 04:02:51
4171,152,Demo Request,Outbound,2025-02-11 22:38:27
4172,913,Phone Call,Outbound,2025-04-01 13:41:08
4173,149,Ad Click,Inbound,2024-10-28 23:33:20
4174,317,Ad Click,Outbound,2025-02-24 23:31:26
4175,732,Demo Request,Inbound,2024-11-09 04:24:55
4176,526,Website Visit,Inbound,2025-03-25 08:07:45
4177,767,Website Visit,Inbound,2025-03-29 02:59:38
4178,80,Phone Call,Outbound,2024-12-29 02:26:26
4179,839,Demo Request,Inbound,2025-02-17 03:32:47
4180,466,Phone Call,Outbound,2024-11-13 22:40:14
4181,776,Phone Call,Inbound,2025-03-18 03:51:17
4182,571,Ad Click,Outbound,2025-03-21 09:26:48
4183,706,Email,Outbound,2024-12-04 14:23:50
4184,889,Email,Inbound,2024-11-15 01:51:08
4185,230,Demo Request,Outbound,2025-02-25 08:02:49
4186,47,Demo Request,Inbound,2024-11-17 19:39:56
4187,691,Ad Click,Outbound,2025-01-25 07:21:21
4188,777,Demo Request,Inbound,2024-11-25 08:40:03
4189,146,Ad Click,Outbound,2025-02-24 05:55:07
4190,956,Phone Call,Outbound,2025-03-13 17:29:20
4191,524,Ad Click,Inbound,2024-11-14 06:44:11
4192,581,Phone Call,Inbound,2024-11-27 06:48:14
4193,741,Email,Inbound,2025-01-04 12:49:01
4194,133,Phone Call,Inbound,2024-12-12 13:52:21
4195,671,Phone Call,Inbound,2025-02-13 05:03:36
4196,785,Demo Request,Outbound,2025-01-18 20:04:17
4197,338,Phone Call,Inbound,2024-11-04 13:11:26
4198,654,Website Visit,Outbound,2024-12-15 03:28:14
4199,929,Demo Request,Inbound,2025-01-19 19:19:52
4200,678,Demo Request,Inbound,2024-11-28 07:45:46
4201,229,Demo Request,Inbound,2025-02-21 20:28:19
4202,356,Ad Click,Outbound,2024-11-18 09:02:45
4203,369,Demo Request,Outbound,2024-11-29 02:16:32
4204,310,Phone Call,Inbound,2025-04-19 03:21:20
4205,895,Website Visit,Outbound,2024-12-15 07:23:23
4206,362,Demo Request,Outbound,2025-03-09 23:51:14
4207,649,Email,Inbound,2024-12-27 09:21:28
4208,829,Ad Click,Inbound,2025-03-09 09:02:23
4209,58,Website Visit,Inbound,2025-01-06 03:57:02
4210,276,Ad Click,Inbound,2024-12-08 14:09:11
4211,205,Ad Click,Outbound,2025-03-09 17:38:48
4212,533,Demo Request,Inbound,2025-01-15 16:56:11
4213,649,Website Visit,Inbound,2024-12-13 04:08:40
4214,195,Demo Request,Outbound,2024-11-29 06:06:11
4215,442,Email,Outbound,2025-04-10 19:06:51
4216,381,Ad Click,Inbound,2024-11-22 16:12:52
4217,803,Website Visit,Inbound,2024-12-20 10:49:13
4218,242,Phone Call,Inbound,2025-01-09 00:21:04
4219,993,Website Visit,Inbound,2025-01-10 12:49:01
4220,66,Phone Call,Inbound,2025-03-06 13:18:06
4221,591,Email,Inbound,2025-03-14 23:12:29
4222,666,Phone Call,Inbound,2025-01-03 05:55:41
4223,855,Website Visit,Inbound,2025-02-28 02:41:17
4224,486,Demo Request,Outbound,2025-02-15 23:26:06
4225,976,Website Visit,Outbound,2024-12-18 14:44:32
4226,182,Ad Click,Outbound,2024-12-14 00:58:49
4227,853,Email,Outbound,2025-04-23 23:43:36
4228,967,Website Visit,Outbound,2025-01-18 13:11:35
4229,414,Demo Request,Outbound,2025-01-12 13:30:41
4230,430,Demo Request,Inbound,2024-12-19 00:59:36
4231,222,Ad Click,Inbound,2025-04-02 17:55:27
4232,676,Ad Click,Outbound,2025-02-14 16:45:59
4233,984,Website Visit,Outbound,2025-02-22 06:15:50
4234,288,Website Visit,Outbound,2025-03-02 23:23:22
4235,160,Ad Click,Outbound,2025-01-26 18:26:44
4236,2,Ad Click,Outbound,2025-03-11 04:52:53
4237,637,Phone Call,Outbound,2024-12-25 04:03:47
4238,527,Demo Request,Inbound,2025-01-21 03:03:54
4239,418,Demo Request,Inbound,2025-04-23 09:03:34
4240,283,Ad Click,Outbound,2025-03-11 19:43:12
4241,219,Website Visit,Inbound,2024-12-15 14:54:26
4242,832,Website Visit,Inbound,2024-11-18 19:02:21
4243,604,Phone Call,Inbound,2025-04-01 22:16:50
4244,412,Demo Request,Inbound,2025-01-10 19:38:01
4245,689,Email,Inbound,2025-03-25 07:47:06
4246,796,Phone Call,Inbound,2025-01-22 16:45:36
4247,226,Ad Click,Inbound,2025-04-03 20:47:45
4248,366,Website Visit,Inbound,2025-02-28 06:52:57
4249,531,Email,Outbound,2025-03-05 11:03:15
4250,869,Website Visit,Outbound,2025-03-30 01:42:05
4251,613,Website Visit,Inbound,2024-10-27 16:52:41
4252,611,Email,Inbound,2025-04-21 11:03:09
4253,884,Email,Inbound,2024-12-25 04:05:24
4254,3,Demo Request,Inbound,2024-12-16 19:32:05
4255,974,Ad Click,Outbound,2025-04-15 15:22:48
4256,940,Phone Call,Outbound,2025-03-22 14:10:30
4257,318,Ad Click,Inbound,2025-02-08 16:10:15
4258,222,Website Visit,Inbound,2025-02-08 22:28:12
4259,119,Demo Request,Outbound,2024-11-04 14:41:24
4260,455,Website Visit,Inbound,2024-11-10 01:07:19
4261,756,Email,Outbound,2024-12-24 21:17:45
4262,376,Demo Request,Outbound,2024-12-20 16:24:09
4263,196,Demo Request,Inbound,2025-03-30 10:46:16
4264,512,Email,Outbound,2025-01-26 08:13:16
4265,717,Website Visit,Outbound,2024-11-28 23:31:48
4266,450,Phone Call,Outbound,2024-12-08 14:28:28
4267,810,Website Visit,Inbound,2025-01-18 04:47:28
4268,856,Email,Outbound,2025-02-22 13:11:13
4269,175,Ad Click,Outbound,2025-03-19 18:18:47
4270,692,Ad Click,Inbound,2025-02-28 23:36:33
4271,208,Email,Outbound,2025-04-01 20:51:31
4272,766,Ad Click,Outbound,2024-11-28 11:58:19
4273,351,Phone Call,Inbound,2024-12-30 07:04:41
4274,665,Email,Inbound,2024-11-23 11:39:30
4275,688,Ad Click,Outbound,2025-03-25 09:00:48
4276,239,Demo Request,Outbound,2025-04-01 05:44:38
4277,990,Ad Click,Outbound,2024-11-07 19:24:07
4278,863,Email,Inbound,2025-03-25 11:12:54
4279,757,Website Visit,Inbound,2024-12-28 19:29:43
4280,744,Ad Click,Inbound,2025-04-20 14:41:24
4281,349,Ad Click,Inbound,2024-11-15 10:32:50
4282,310,Ad Click,Outbound,2024-12-27 10:17:11
4283,915,Website Visit,Inbound,2024-12-31 11:14:22
4284,535,Website Visit,Inbound,2025-03-23 13:05:50
4285,822,Phone Call,Outbound,2025-03-22 19:20:28
4286,426,Demo Request,Outbound,2025-02-02 07:51:09
4287,20,Email,Inbound,2024-11-22 13:25:41
4288,293,Phone Call,Inbound,2024-12-12 07:48:55
4289,88,Phone Call,Outbound,2024-12-02 10:31:24
4290,927,Ad Click,Inbound,2024-12-15 09:09:21
4291,247,Website Visit,Outbound,2024-12-10 02:20:19
4292,69,Ad Click,Inbound,2024-12-13 16:35:27
4293,536,Phone Call,Outbound,2025-03-31 06:35:09
4294,721,Website Visit,Inbound,2025-02-24 18:15:50
4295,330,Demo Request,Inbound,2025-02-12 14:24:38
4296,537,Phone Call,Inbound,2024-11-16 04:16:07
4297,710,Email,Inbound,2024-12-14 12:38:36
4298,39,Phone Call,Inbound,2025-02-10 21:43:06
4299,484,Phone Call,Inbound,2024-12-24 07:27:14
4300,768,Phone Call,Inbound,2025-02-03 02:59:07
4301,23,Ad Click,Inbound,2024-11-20 00:55:10
4302,54,Email,Outbound,2025-04-10 11:18:15
4303,709,Email,Inbound,2025-02-06 13:29:01
4304,257,Ad Click,Inbound,2025-02-03 14:31:37
4305,953,Email,Outbound,2024-11-14 21:44:31
4306,850,Ad Click,Outbound,2024-12-15 19:33:28
4307,18,Demo Request,Outbound,2025-01-02 02:26:34
4308,369,Phone Call,Outbound,2025-02-12 08:15:58
4309,246,Phone Call,Inbound,2025-01-20 19:22:16
4310,134,Phone Call,Outbound,2025-03-16 16:34:47
4311,267,Ad Click,Inbound,2025-02-13 06:58:09
4312,110,Ad Click,Inbound,2024-11-20 02:57:28
4313,292,Phone Call,Inbound,2024-12-19 11:20:03
4314,921,Demo Request,Outbound,2025-01-03 20:35:16
4315,947,Website Visit,Outbound,2024-11-20 01:35:32
4316,140,Phone Call,Inbound,2025-04-01 19:47:13
4317,157,Website Visit,Outbound,2024-12-28 23:11:11
4318,290,Demo Request,Outbound,2024-12-05 01:56:37
4319,563,Email,Outbound,2025-02-23 09:48:10
4320,324,Demo Request,Outbound,2025-01-12 22:41:50
4321,934,Demo Request,Outbound,2024-12-23 03:57:04
4322,688,Demo Request,Inbound,2025-02-19 02:00:48
4323,210,Ad Click,Outbound,2024-11-05 17:30:07
4324,825,Demo Request,Inbound,2025-03-04 09:58:12
4325,177,Email,Outbound,2024-12-02 22:29:47
4326,79,Website Visit,Inbound,2025-04-11 17:11:01
4327,17,Website Visit,Outbound,2024-12-15 23:00:11
4328,694,Ad Click,Inbound,2024-12-20 23:26:27
4329,174,Demo Request,Inbound,2024-11-26 22:29:52
4330,389,Website Visit,Inbound,2025-03-02 10:44:42
4331,577,Ad Click,Outbound,2025-03-01 19:14:09
4332,800,Phone Call,Outbound,2025-02-07 22:12:46
4333,324,Phone Call,Outbound,2024-12-16 08:39:08
4334,995,Phone Call,Inbound,2025-03-18 13:40:23
4335,236,Website Visit,Outbound,2025-03-04 20:31:07
4336,363,Website Visit,Inbound,2024-12-02 23:24:41
4337,445,Email,Inbound,2024-12-20 08:46:04
4338,510,Phone Call,Outbound,2025-04-24 13:34:51
4339,665,Phone Call,Outbound,2025-02-26 21:10:23
4340,265,Email,Outbound,2025-04-04 09:14:50
4341,483,Ad Click,Inbound,2025-01-21 22:23:49
4342,773,Website Visit,Outbound,2024-10-31 12:16:30
4343,168,Ad Click,Outbound,2024-12-10 14:21:16
4344,708,Email,Outbound,2024-10-27 15:22:54
4345,245,Email,Outbound,2025-01-08 21:33:15
4346,316,Demo Request,Inbound,2025-02-12 22:51:36
4347,786,Demo Request,Inbound,2024-11-05 02:37:34
4348,144,Demo Request,Inbound,2025-02-21 14:27:07
4349,310,Website Visit,Outbound,2025-03-05 07:40:30
4350,918,Email,Outbound,2024-12-18 18:45:27
4351,855,Phone Call,Outbound,2025-04-04 08:08:02
4352,776,Demo Request,Outbound,2025-02-09 21:42:21
4353,36,Demo Request,Inbound,2025-02-16 23:30:19
4354,460,Demo Request,Outbound,2025-02-23 12:45:32
4355,770,Demo Request,Outbound,2024-11-02 03:54:43
4356,438,Phone Call,Inbound,2025-04-12 07:24:00
4357,89,Ad Click,Outbound,2024-12-09 07:36:34
4358,871,Website Visit,Inbound,2024-11-08 03:00:03
4359,525,Website Visit,Inbound,2025-01-06 15:47:18
4360,520,Email,Outbound,2025-03-27 04:51:26
4361,723,Email,Outbound,2024-12-23 03:35:18
4362,43,Demo Request,Outbound,2025-03-29 23:33:15
4363,348,Ad Click,Inbound,2024-12-21 21:06:10
4364,528,Phone Call,Inbound,2025-02-26 10:16:36
4365,681,Phone Call,Outbound,2024-12-20 04:04:04
4366,343,Demo Request,Inbound,2025-02-23 22:57:45
4367,754,Phone Call,Inbound,2025-02-27 06:50:33
4368,863,Website Visit,Inbound,2025-03-04 18:15:17
4369,801,Email,Inbound,2024-11-29 18:50:00
4370,822,Ad Click,Inbound,2025-04-18 15:53:52
4371,490,Ad Click,Outbound,2025-01-18 09:29:47
4372,775,Phone Call,Inbound,2025-04-07 10:39:26
4373,287,Website Visit,Outbound,2024-11-22 13:31:57
4374,98,Email,Inbound,2025-02-18 13:51:56
4375,918,Demo Request,Inbound,2024-11-28 16:51:16
4376,649,Website Visit,Outbound,2024-11-11 04:11:25
4377,870,Website Visit,Outbound,2024-12-21 04:41:27
4378,352,Ad Click,Inbound,2025-03-28 10:16:21
4379,987,Email,Inbound,2024-11-22 10:26:20
4380,172,Website Visit,Inbound,2025-02-02 07:37:47
4381,184,Ad Click,Inbound,2024-11-05 18:50:42
4382,556,Ad Click,Inbound,2025-02-16 17:12:47
4383,297,Email,Inbound,2025-01-29 04:49:45
4384,614,Email,Outbound,2024-10-27 22:18:29
4385,256,Email,Outbound,2025-02-18 12:39:22
4386,293,Demo Request,Outbound,2025-01-20 19:24:25
4387,817,Website Visit,Inbound,2024-11-05 11:26:27
4388,1000,Email,Outbound,2025-02-10 04:02:17
4389,975,Phone Call,Outbound,2025-03-10 05:24:32
4390,287,Email,Outbound,2025-04-05 14:27:20
4391,356,Phone Call,Inbound,2024-12-16 05:02:21
4392,547,Website Visit,Inbound,2025-02-18 23:50:42
4393,473,Email,Outbound,2025-04-19 19:53:39
4394,4,Ad Click,Outbound,2024-12-22 20:08:17
4395,786,Ad Click,Inbound,2025-01-24 23:43:37
4396,996,Phone Call,Outbound,2025-04-19 20:08:36
4397,787,Phone Call,Inbound,2024-12-22 06:14:58
4398,441,Demo Request,Inbound,2025-03-09 08:33:03
4399,510,Phone Call,Outbound,2024-11-27 14:27:46
4400,351,Phone Call,Outbound,2025-03-20 01:49:21
4401,386,Website Visit,Inbound,2025-01-01 08:24:37
4402,262,Email,Inbound,2025-02-20 19:22:17
4403,401,Ad Click,Outbound,2025-01-19 23:41:53
4404,467,Website Visit,Outbound,2024-12-23 19:16:40
4405,506,Demo Request,Outbound,2025-02-02 12:00:33
4406,702,Ad Click,Outbound,2025-01-01 17:17:19
4407,628,Website Visit,Inbound,2024-10-29 18:30:33
4408,854,Demo Request,Inbound,2024-10-28 08:41:30
4409,189,Ad Click,Inbound,2025-04-15 17:20:49
4410,191,Ad Click,Outbound,2025-02-05 00:27:12
4411,251,Email,Outbound,2025-02-10 08:32:32
4412,133,Ad Click,Inbound,2024-11-02 02:34:37
4413,760,Email,Inbound,2024-12-20 09:30:39
4414,27,Phone Call,Inbound,2025-02-26 05:08:20
4415,89,Ad Click,Outbound,2024-12-21 03:24:09
4416,75,Phone Call,Inbound,2025-03-15 14:55:46
4417,335,Email,Inbound,2024-11-10 19:46:47
4418,872,Ad Click,Inbound,2024-12-11 20:28:32
4419,16,Phone Call,Outbound,2025-02-28 07:39:18
4420,791,Email,Outbound,2025-03-03 09:34:47
4421,38,Website Visit,Outbound,2025-01-01 23:35:11
4422,430,Demo Request,Outbound,2025-01-13 00:51:25
4423,725,Phone Call,Outbound,2024-12-07 23:23:13
4424,520,Phone Call,Outbound,2025-03-23 22:08:13
4425,423,Email,Inbound,2025-02-21 18:05:05
4426,403,Phone Call,Outbound,2024-12-21 11:51:55
4427,975,Demo Request,Outbound,2024-11-25 03:33:13
4428,639,Email,Outbound,2025-04-07 16:05:38
4429,927,Phone Call,Outbound,2024-11-19 04:54:55
4430,437,Demo Request,Inbound,2025-01-12 22:56:54
4431,196,Demo Request,Inbound,2024-11-17 15:23:38
4432,54,Ad Click,Inbound,2024-11-04 20:45:37
4433,658,Ad Click,Outbound,2024-10-29 21:18:43
4434,116,Email,Inbound,2024-11-22 12:29:58
4435,780,Email,Inbound,2025-01-13 05:31:01
4436,747,Demo Request,Inbound,2024-12-26 00:05:35
4437,418,Email,Outbound,2024-11-02 17:41:21
4438,191,Email,Outbound,2024-12-05 18:32:24
4439,354,Ad Click,Inbound,2025-02-10 06:11:37
4440,868,Ad Click,Outbound,2025-03-22 19:31:16
4441,226,Phone Call,Inbound,2025-03-17 06:50:51
4442,136,Demo Request,Inbound,2025-01-11 07:10:36
4443,137,Phone Call,Outbound,2025-03-14 00:15:36
4444,730,Ad Click,Outbound,2024-11-19 11:12:08
4445,762,Ad Click,Inbound,2025-01-19 12:35:15
4446,223,Email,Inbound,2024-11-27 00:00:27
4447,422,Email,Inbound,2025-01-04 02:55:44
4448,557,Phone Call,Outbound,2025-03-31 04:52:20
4449,825,Website Visit,Inbound,2025-02-22 14:36:42
4450,509,Demo Request,Outbound,2024-12-08 20:44:01
4451,905,Email,Inbound,2025-02-27 12:06:44
4452,945,Email,Inbound,2024-12-28 09:38:21
4453,447,Email,Inbound,2025-01-25 05:50:50
4454,17,Email,Inbound,2025-03-12 22:32:54
4455,15,Ad Click,Inbound,2025-01-06 17:59:37
4456,825,Email,Inbound,2024-11-12 18:18:04
4457,705,Email,Outbound,2025-01-18 01:27:28
4458,525,Email,Outbound,2025-01-12 21:00:15
4459,318,Ad Click,Inbound,2024-12-17 16:10:09
4460,501,Ad Click,Inbound,2025-01-29 08:12:52
4461,551,Ad Click,Outbound,2025-02-26 09:54:14
4462,365,Demo Request,Inbound,2025-01-09 17:04:10
4463,633,Demo Request,Outbound,2024-12-13 05:49:21
4464,544,Phone Call,Outbound,2025-04-18 16:50:43
4465,68,Demo Request,Inbound,2025-02-02 06:15:05
4466,769,Phone Call,Outbound,2025-03-15 09:22:31
4467,744,Demo Request,Outbound,2025-02-10 18:51:57
4468,88,Phone Call,Outbound,2025-01-02 14:15:32
4469,825,Demo Request,Inbound,2024-11-10 20:52:14
4470,293,Demo Request,Outbound,2025-04-20 01:21:48
4471,928,Website Visit,Outbound,2024-12-28 07:35:15
4472,566,Email,Outbound,2025-02-28 22:36:36
4473,92,Website Visit,Outbound,2025-01-02 18:09:07
4474,473,Demo Request,Outbound,2025-02-18 08:22:14
4475,603,Ad Click,Inbound,2024-12-02 12:49:23
4476,72,Email,Outbound,2025-04-02 04:35:23
4477,619,Ad Click,Outbound,2025-03-06 07:23:37
4478,562,Phone Call,Outbound,2024-11-17 13:49:14
4479,78,Phone Call,Inbound,2025-01-31 04:47:53
4480,25,Phone Call,Outbound,2024-11-20 20:14:29
4481,505,Website Visit,Inbound,2025-04-20 18:56:31
4482,972,Website Visit,Outbound,2025-02-19 10:55:43
4483,496,Phone Call,Inbound,2025-03-18 11:39:00
4484,198,Email,Inbound,2024-10-30 08:47:39
4485,740,Email,Outbound,2025-01-09 14:09:19
4486,961,Phone Call,Outbound,2025-03-21 20:51:19
4487,334,Website Visit,Inbound,2025-02-28 17:24:40
4488,53,Ad Click,Outbound,2025-02-08 20:39:21
4489,685,Demo Request,Outbound,2025-04-19 03:01:22
4490,98,Demo Request,Outbound,2025-02-24 20:34:55
4491,267,Website Visit,Inbound,2025-01-15 06:36:29
4492,368,Website Visit,Inbound,2024-10-29 11:38:52
4493,318,Ad Click,Inbound,2025-01-27 02:43:04
4494,256,Ad Click,Inbound,2024-11-11 08:24:44
4495,530,Phone Call,Inbound,2024-12-03 20:23:32
4496,197,Website Visit,Outbound,2024-11-20 00:45:12
4497,380,Website Visit,Outbound,2025-03-25 15:47:26
4498,737,Demo Request,Outbound,2025-03-10 19:44:29
4499,842,Website Visit,Outbound,2025-02-20 14:42:07
4500,298,Demo Request,Outbound,2025-01-11 00:04:47
4501,255,Ad Click,Inbound,2024-11-21 15:04:53
4502,589,Demo Request,Outbound,2024-12-11 14:07:46
4503,285,Demo Request,Outbound,2024-12-04 08:41:23
4504,216,Website Visit,Outbound,2025-04-09 01:24:34
4505,571,Phone Call,Outbound,2025-03-11 03:30:32
4506,846,Phone Call,Inbound,2024-11-23 20:31:20
4507,573,Phone Call,Inbound,2025-03-02 05:58:31
4508,292,Phone Call,Outbound,2025-03-26 06:26:46
4509,999,Ad Click,Outbound,2025-01-10 00:11:55
4510,895,Ad Click,Outbound,2024-11-14 11:09:14
4511,847,Website Visit,Outbound,2025-03-15 02:42:17
4512,760,Ad Click,Outbound,2025-02-02 13:56:25
4513,311,Demo Request,Inbound,2025-02-27 16:03:16
4514,256,Email,Inbound,2025-01-15 07:52:05
4515,739,Demo Request,Inbound,2025-02-23 20:16:58
4516,288,Website Visit,Inbound,2025-03-19 05:30:52
4517,864,Demo Request,Outbound,2025-01-14 08:40:58
4518,678,Demo Request,Outbound,2024-12-17 04:08:37
4519,844,Demo Request,Outbound,2025-01-17 01:21:29
4520,222,Ad Click,Outbound,2025-03-15 20:26:32
4521,439,Demo Request,Inbound,2024-11-17 10:16:34
4522,700,Website Visit,Outbound,2025-01-07 02:21:24
4523,4,Phone Call,Inbound,2025-02-27 09:30:03
4524,368,Phone Call,Outbound,2025-03-22 02:50:23
4525,454,Website Visit,Outbound,2024-11-15 17:13:33
4526,747,Ad Click,Inbound,2025-01-31 09:50:05
4527,58,Ad Click,Inbound,2024-12-13 23:13:14
4528,12,Email,Inbound,2024-11-16 20:35:22
4529,339,Phone Call,Outbound,2025-02-20 01:13:46
4530,949,Website Visit,Inbound,2024-12-02 21:44:57
4531,102,Demo Request,Outbound,2025-03-14 03:11:14
4532,715,Website Visit,Outbound,2025-02-11 18:32:51
4533,393,Phone Call,Outbound,2025-02-15 00:59:30
4534,461,Website Visit,Inbound,2025-02-13 21:14:41
4535,937,Demo Request,Inbound,2025-03-02 00:03:39
